1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;classe
0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.2;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.23809523809523808;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.047619047619047616;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.011494252873563218;0.04597701149425287;0.034482758620689655;0.0;0.0;0.05747126436781609;0.0;0.0;0.0;0.16091954022988506;0.1724137931034483;0.0;0.0;0.0;0.011494252873563218;0.0;0.011494252873563218;0.022988505747126436;0.0;0.034482758620689655;0.011494252873563218;0.022988505747126436;0.0;0.022988505747126436;0.022988505747126436;0.011494252873563218;0.011494252873563218;0.0;0.0;0.0;0.0;0.011494252873563218;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.0;0.0;0.011494252873563218;0.0;0.06896551724137931;0.0;0.0;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.011494252873563218;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022988505747126436;0.0;0.011494252873563218;0.022988505747126436;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011494252873563218;0
0.0013089005235602095;0.0;0.011780104712041885;0.0013089005235602095;0.010471204188481676;0.0013089005235602095;0.0;0.0013089005235602095;0.017015706806282723;0.02225130890052356;0.005235602094240838;0.0;0.020942408376963352;0.0;0.0;0.0;0.22905759162303665;0.028795811518324606;0.005235602094240838;0.0;0.020942408376963352;0.0013089005235602095;0.0;0.0013089005235602095;0.0274869109947644;0.0;0.0;0.007853403141361256;0.24476439790575916;0.0;0.011780104712041885;0.02617801047120419;0.02617801047120419;0.009162303664921465;0.0;0.002617801047120419;0.005235602094240838;0.0013089005235602095;0.002617801047120419;0.002617801047120419;0.0;0.0;0.0013089005235602095;0.0;0.0;0.0;0.007853403141361256;0.0013089005235602095;0.002617801047120419;0.0013089005235602095;0.0;0.0013089005235602095;0.0;0.002617801047120419;0.0274869109947644;0.0013089005235602095;0.002617801047120419;0.002617801047120419;0.009162303664921465;0.0;0.024869109947643978;0.002617801047120419;0.0;0.0;0.009162303664921465;0.002617801047120419;0.0;0.0;0.0;0.0;0.0;0.01963350785340314;0.010471204188481676;0.0;0.0;0.0;0.006544502617801047;0.0;0.032722513089005235;0.0;0.0;0.009162303664921465;0.0;0.014397905759162303;0.002617801047120419;0.0;0.0;0.04319371727748691;0.0;0.0;0.0;0.0013089005235602095;0.0;0.0;0.007853403141361256;0.0;0.0;0.0013089005235602095;0.0;0.0013089005235602095;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.05263157894736842;0.0;0.0;0.017543859649122806;0.0;0.0;0.03508771929824561;0.03508771929824561;0.0;0.0;0.03508771929824561;0.0;0.0;0.0;0.0;0.08771929824561403;0.0;0.0;0.0;0.017543859649122806;0.0;0.017543859649122806;0.017543859649122806;0.0;0.017543859649122806;0.05263157894736842;0.07017543859649122;0.0;0.0;0.0;0.0;0.017543859649122806;0.0;0.0;0.0;0.0;0.03508771929824561;0.017543859649122806;0.0;0.0;0.017543859649122806;0.0;0.0;0.0;0.0;0.017543859649122806;0.03508771929824561;0.0;0.0;0.0;0.03508771929824561;0.03508771929824561;0.0;0.0;0.0;0.0;0.017543859649122806;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.03508771929824561;0.0;0.0;0.017543859649122806;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017543859649122806;0.0;0.017543859649122806;0.017543859649122806;0.0;0.0;0.0;0.0;0.0;0.0;0.017543859649122806;0.0;0.05263157894736842;0.017543859649122806;0.0;0.0;0.0;0.0;0.017543859649122806;0
0.0;0.0;0.0449438202247191;0.0;0.011235955056179775;0.0;0.0;0.0;0.06741573033707865;0.011235955056179775;0.0;0.0;0.11235955056179775;0.0;0.0;0.0;0.21348314606741572;0.0449438202247191;0.0;0.0;0.011235955056179775;0.0;0.0;0.0;0.0;0.0;0.0;0.02247191011235955;0.07865168539325842;0.0;0.011235955056179775;0.011235955056179775;0.011235955056179775;0.0;0.0;0.0;0.02247191011235955;0.0;0.011235955056179775;0.033707865168539325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011235955056179775;0.0;0.0;0.0;0.0;0.0;0.011235955056179775;0.0;0.02247191011235955;0.0;0.0;0.0;0.011235955056179775;0.0;0.0;0.011235955056179775;0.0;0.0;0.0;0.011235955056179775;0.0449438202247191;0.0;0.0;0.0;0.0;0.0;0.02247191011235955;0.0;0.0;0.011235955056179775;0.0;0.011235955056179775;0.0;0.0;0.0;0.02247191011235955;0.0;0.0;0.0;0.0449438202247191;0.0;0.02247191011235955;0.011235955056179775;0.0;0.0;0.0;0.0;0.011235955056179775;0
0.0;0.0;0.057692307692307696;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2692307692307692;0.0;0.019230769230769232;0.019230769230769232;0.0;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.019230769230769232;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.028985507246376812;0.0;0.0;0.007246376811594203;0.0;0.028985507246376812;0.043478260869565216;0.036231884057971016;0.0;0.0;0.050724637681159424;0.0;0.0;0.0;0.17391304347826086;0.08695652173913043;0.0;0.0;0.0;0.007246376811594203;0.0;0.0;0.0;0.0;0.036231884057971016;0.043478260869565216;0.08695652173913043;0.0;0.0;0.014492753623188406;0.0;0.0;0.0;0.0;0.014492753623188406;0.0;0.014492753623188406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007246376811594203;0.0;0.0;0.0;0.007246376811594203;0.0;0.007246376811594203;0.0;0.0;0.0;0.014492753623188406;0.0;0.050724637681159424;0.0;0.0;0.0;0.0;0.0;0.0;0.007246376811594203;0.0;0.0;0.036231884057971016;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0;0.021739130434782608;0.0;0.0;0.0;0.0;0.014492753623188406;0.028985507246376812;0.0;0.0;0.021739130434782608;0.0;0.0;0.0;0.028985507246376812;0.0;0.014492753623188406;0.0;0.0;0.0;0.007246376811594203;0.0;0.014492753623188406;0
0.0;0.0;0.04128440366972477;0.0;0.0;0.0;0.0;0.0045871559633027525;0.03211009174311927;0.01834862385321101;0.0045871559633027525;0.0;0.045871559633027525;0.0;0.0;0.0;0.21559633027522937;0.05045871559633028;0.0;0.0;0.0045871559633027525;0.0;0.0;0.0045871559633027525;0.013761467889908258;0.0;0.009174311926605505;0.04128440366972477;0.10550458715596331;0.0;0.009174311926605505;0.009174311926605505;0.0045871559633027525;0.0045871559633027525;0.0;0.0;0.009174311926605505;0.0;0.009174311926605505;0.013761467889908258;0.0;0.0;0.0045871559633027525;0.0;0.0;0.0;0.009174311926605505;0.0045871559633027525;0.0;0.0045871559633027525;0.0;0.009174311926605505;0.013761467889908258;0.0;0.0;0.0;0.0;0.0;0.009174311926605505;0.0;0.03669724770642202;0.0;0.0;0.0;0.009174311926605505;0.0;0.0;0.009174311926605505;0.0;0.0;0.0045871559633027525;0.022935779816513763;0.05963302752293578;0.0;0.0;0.0;0.0045871559633027525;0.0;0.022935779816513763;0.0;0.0;0.009174311926605505;0.0;0.009174311926605505;0.0045871559633027525;0.0;0.0;0.027522935779816515;0.0;0.0;0.0;0.022935779816513763;0.0;0.027522935779816515;0.01834862385321101;0.0;0.0;0.0;0.0;0.0045871559633027525;0
