LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,492760;1;311;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;6,13,;6,14,;6,15,;6,16,;6,17,;6,16,;6,16,;6,16,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;
0,301030;2,387390;2;244;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;4,4,;5,13,;5,14,;5,15,;5,16,;5,13,;5,14,;5,15,;5,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;
0,477121;2,143015;3;139;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,13,;6,14,;6,15,;6,16,;6,13,;6,14,;6,15,;6,16,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;
0,602060;2,053078;4;113;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;5,13,;5,13,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;
0,698970;1,806180;5;64;124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;
0,778151;1,653213;6;45;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,13,;5,14,;5,15,;5,16,;5,17,;4,4,;5,13,;5,14,;5,15,;5,16,;
0,845098;1,380211;7;24;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;
0,903090;1,380211;8;24;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;
0,954243;1,361728;9;23;0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;
1,000000;1,361728;10;23;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;
1,041393;1,342423;11;22;255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;5,12,;
1,079181;1,342423;12;22;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;5,11,;
1,113943;1,322219;13;21;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,14,;2,15,;2,16,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,16,;
1,146128;1,301030;14;20;0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;
1,176091;1,301030;15;20;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;
1,204120;1,301030;16;20;0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;
1,230449;1,301030;17;20;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;
1,255273;1,278754;18;19;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;4,12,;
1,278754;1,278754;19;19;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;4,11,;
1,301030;1,278754;20;19;255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,16,;6,17,;6,13,;
1,322219;1,255273;21;18;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;3,4,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,16,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,16,;2,13,;
1,342423;1,176091;22;15;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2,4,;2,13,;2,14,;2,15,;2,16,;3,4,;3,10,;3,11,;3,12,;3,13,;3,14,;3,15,;3,16,;4,16,;4,17,;
1,361728;1,146128;23;14;198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,13,;
1,380211;1,146128;24;14;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;
1,397940;1,113943;25;13;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,255,198,198,255,198,198,255,198,198,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,12,;3,13,;3,14,;3,15,;3,16,;
1,414973;1,079181;26;12;255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;
1,431364;1,079181;27;12;255,124,255,255,124,255,255,124,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;
1,447158;1,079181;28;12;124,255,198,124,255,198,124,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;6,13,;6,14,;6,15,;6,16,;6,17,;
