LogR;LogC;Rank;Counter;pattern;Images
0,000000;1,633468;1;43;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,;2,9,;6,3,;2,9,;6,3,;2,9,;6,3,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;2,9,;4,6,;6,3,;
0,301030;1,633468;2;43;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,;2,8,;6,2,;2,8,;6,2,;2,8,;6,2,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;2,8,;4,5,;6,2,;
0,477121;1,544068;3;35;0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;3,9,;7,3,;3,9,;7,3,;3,9,;7,3,;7,3,;3,9,;5,6,;7,3,;3,9,;5,6,;7,3,;3,9,;5,6,;7,3,;3,9,;7,3,;3,9,;7,3,;3,9,;7,3,;3,9,;7,3,;3,9,;7,3,;3,9,;5,6,;7,3,;3,9,;7,3,;3,9,;7,3,;3,9,;7,3,;
0,602060;1,544068;4;35;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;3,8,;7,2,;3,8,;7,2,;3,8,;7,2,;7,2,;3,8,;5,5,;7,2,;3,8,;5,5,;7,2,;3,8,;5,5,;7,2,;3,8,;7,2,;3,8,;7,2,;3,8,;7,2,;3,8,;7,2,;3,8,;7,2,;3,8,;5,5,;7,2,;3,8,;7,2,;3,8,;7,2,;3,8,;7,2,;
0,698970;1,491362;5;31;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;8,3,;8,3,;8,3,;8,3,;4,9,;6,6,;8,3,;4,9,;6,6,;8,3,;4,9,;8,3,;4,9,;8,3,;4,9,;8,3,;4,9,;8,3,;4,9,;8,3,;4,9,;8,3,;4,9,;6,6,;8,3,;4,9,;8,3,;4,9,;8,3,;4,9,;8,3,;
0,778151;1,491362;6;31;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,;8,2,;8,2,;8,2,;8,2,;4,8,;6,5,;8,2,;4,8,;6,5,;8,2,;4,8,;8,2,;4,8,;8,2,;4,8,;8,2,;4,8,;8,2,;4,8,;8,2,;4,8,;8,2,;4,8,;6,5,;8,2,;4,8,;8,2,;4,8,;8,2,;4,8,;8,2,;
0,845098;1,477121;7;30;0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;5,9,;7,6,;9,3,;9,3,;9,3,;9,3,;5,9,;9,3,;5,9,;9,3,;5,9,;9,3,;5,9,;7,6,;9,3,;5,9,;7,6,;9,3,;5,9,;7,6,;9,3,;5,9,;7,6,;9,3,;5,9,;7,6,;9,3,;5,9,;7,6,;9,3,;
0,903090;1,477121;8;30;0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;5,8,;7,5,;9,2,;9,2,;9,2,;9,2,;5,8,;9,2,;5,8,;9,2,;5,8,;9,2,;5,8,;7,5,;9,2,;5,8,;7,5,;9,2,;5,8,;7,5,;9,2,;5,8,;7,5,;9,2,;5,8,;7,5,;9,2,;5,8,;7,5,;9,2,;
0,954243;1,477121;9;30;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,;2,9,;6,3,;2,9,;6,3,;4,6,;4,6,;4,6,;6,3,;2,9,;2,9,;2,9,;2,9,;4,6,;6,3,;6,3,;4,6,;4,6,;4,6,;4,6,;6,3,;4,6,;6,3,;4,6,;6,3,;4,6,;6,3,;4,6,;6,3,;4,6,;6,3,;
1,000000;1,477121;10;30;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,;2,8,;6,2,;2,8,;6,2,;4,5,;4,5,;4,5,;6,2,;2,8,;2,8,;2,8,;2,8,;4,5,;6,2,;6,2,;4,5,;4,5,;4,5,;4,5,;6,2,;4,5,;6,2,;4,5,;6,2,;4,5,;6,2,;4,5,;6,2,;4,5,;6,2,;
1,041393;1,447158;11;28;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,;6,4,;6,4,;6,4,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;
1,079181;1,414973;12;26;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;10,3,;11,6,;
1,113943;1,414973;13;26;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;
1,146128;1,414973;14;26;0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;5,9,;7,6,;9,3,;5,9,;7,6,;9,3,;5,9,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;
1,176091;1,414973;15;26;0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;5,8,;7,5,;9,2,;5,8,;7,5,;9,2,;5,8,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;9,2,;
1,204120;1,414973;16;26;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;3,9,;7,3,;3,9,;7,3,;5,6,;5,6,;5,6,;3,9,;5,6,;7,3,;7,3,;5,6,;5,6,;5,6,;5,6,;7,3,;5,6,;7,3,;5,6,;7,3,;5,6,;7,3,;5,6,;7,3,;5,6,;7,3,;
1,230449;1,414973;17;26;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;3,8,;7,2,;3,8,;7,2,;5,5,;5,5,;5,5,;3,8,;5,5,;7,2,;7,2,;5,5,;5,5,;5,5,;5,5,;7,2,;5,5,;7,2,;5,5,;7,2,;5,5,;7,2,;5,5,;7,2,;5,5,;7,2,;
1,255273;1,380211;18;24;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,;6,4,;6,4,;4,7,;4,7,;4,7,;6,4,;4,7,;6,4,;6,4,;4,7,;4,7,;4,7,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;4,7,;6,4,;
1,278754;1,361728;19;23;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;7,4,;7,4,;5,7,;5,7,;5,7,;5,7,;7,4,;7,4,;5,7,;5,7,;5,7,;5,7,;7,4,;5,7,;7,4,;5,7,;7,4,;5,7,;7,4,;5,7,;7,4,;5,7,;7,4,;
1,301030;1,301030;20;20;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;7,4,;7,4,;7,4,;7,4,;5,7,;7,4,;5,7,;7,4,;5,7,;7,4,;7,4,;7,4,;7,4,;7,4,;7,4,;5,7,;7,4,;7,4,;7,4,;7,4,;
1,322219;1,301030;21;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,;4,6,;4,6,;4,6,;4,6,;2,9,;4,6,;6,3,;4,6,;2,9,;2,9,;2,9,;6,3,;2,9,;2,9,;2,9,;2,9,;2,9,;2,9,;2,9,;2,9,;
1,342423;1,301030;22;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,;4,5,;4,5,;4,5,;4,5,;2,8,;4,5,;6,2,;4,5,;2,8,;2,8,;2,8,;6,2,;2,8,;2,8,;2,8,;2,8,;2,8,;2,8,;2,8,;2,8,;
1,361728;1,278754;23;19;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;11,6,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;11,6,;10,3,;11,6,;10,3,;
1,380211;1,278754;24;19;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;11,5,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;11,5,;10,2,;11,5,;10,2,;
1,397940;1,255273;25;18;124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,;7,7,;7,8,;7,9,;8,7,;8,8,;8,9,;9,7,;9,8,;9,9,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;11,7,;11,8,;11,9,;
