LogR;LogC;Rank;Counter;pattern;Images
0,000000;1,778151;1;60;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;5,10,;5,11,;5,12,;5,13,;5,13,;5,13,;5,10,;5,10,;5,11,;5,12,;5,13,;5,10,;5,11,;5,12,;5,13,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,4,;4,7,;4,4,;4,5,;4,6,;4,7,;4,4,;4,4,;2,10,;5,4,;2,10,;5,4,;6,7,;2,10,;5,4,;6,7,;2,10,;5,4,;
0,301030;1,633468;2;43;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;4,13,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;3,7,;3,4,;3,5,;3,6,;3,7,;3,2,;3,3,;3,4,;3,2,;3,3,;3,4,;4,4,;4,4,;5,7,;4,4,;5,7,;4,4,;
0,477121;1,447158;3;28;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;
0,602060;1,447158;4;28;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;
0,698970;1,361728;5;23;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;6,11,;
0,778151;1,361728;6;23;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;6,12,;
0,845098;1,361728;7;23;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;6,13,;
0,903090;1,278754;8;19;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;5,4,;6,7,;6,8,;6,9,;6,10,;2,7,;4,4,;3,4,;5,10,;5,13,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,4,;2,10,;
0,954243;1,230449;9;17;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;3,7,;5,13,;3,7,;3,8,;3,9,;3,10,;5,13,;3,7,;3,8,;3,9,;3,10,;5,13,;3,7,;3,8,;3,9,;3,10,;5,13,;
1,000000;1,113943;10;13;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;3,13,;3,13,;3,13,;2,2,;2,3,;2,4,;2,2,;2,3,;2,4,;2,2,;2,3,;2,4,;4,10,;
1,041393;1,113943;11;13;198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,4,;5,10,;5,13,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,4,;2,10,;4,7,;
1,079181;1,041393;12;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2,4,;3,7,;3,4,;3,2,;3,3,;3,4,;3,7,;5,10,;5,7,;6,7,;2,10,;
