LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,714330;1;518;0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,;2,7,;2,13,;2,14,;2,15,;2,16,;2,28,;3,7,;3,8,;3,9,;3,10,;3,11,;3,12,;3,13,;3,14,;3,15,;3,16,;3,28,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,14,;4,15,;4,16,;4,25,;4,26,;4,27,;4,28,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;7,13,;7,14,;7,15,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,14,;8,15,;8,16,;8,22,;8,23,;8,24,;8,25,;8,26,;8,27,;8,28,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,16,;9,22,;9,23,;9,24,;9,25,;9,26,;9,27,;9,28,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,16,;10,17,;10,18,;10,19,;10,20,;10,21,;10,22,;10,23,;10,24,;10,25,;10,26,;10,27,;10,28,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,22,;11,23,;11,24,;11,25,;11,26,;11,27,;11,28,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;12,28,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;13,28,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;14,22,;14,23,;14,24,;14,25,;14,26,;14,27,;14,28,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;15,22,;15,23,;15,24,;15,25,;15,26,;15,27,;15,28,;16,4,;16,5,;16,6,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;16,13,;16,14,;16,15,;16,16,;16,17,;16,18,;16,19,;16,20,;16,21,;16,22,;16,23,;16,24,;16,25,;16,26,;16,27,;16,28,;17,4,;17,5,;17,6,;17,7,;17,8,;17,9,;17,10,;17,11,;17,12,;17,13,;17,14,;17,15,;17,16,;17,17,;17,18,;17,19,;17,20,;17,21,;17,22,;17,23,;17,24,;17,25,;17,26,;17,27,;17,28,;18,4,;18,5,;18,6,;18,7,;18,8,;18,9,;18,10,;18,11,;18,12,;18,13,;18,14,;18,15,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;18,28,;19,4,;19,5,;19,6,;19,7,;19,8,;19,9,;19,10,;19,11,;19,12,;19,13,;19,14,;19,15,;19,16,;19,17,;19,18,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;19,28,;20,4,;20,5,;20,6,;20,7,;20,8,;20,9,;20,10,;20,11,;20,12,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;20,23,;20,24,;20,25,;20,26,;20,27,;20,28,;21,4,;21,5,;21,6,;21,7,;21,8,;21,9,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;21,23,;21,24,;21,25,;21,26,;21,27,;21,28,;22,2,;22,3,;22,4,;22,5,;22,6,;22,7,;22,8,;22,9,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;22,20,;22,21,;22,22,;22,23,;22,24,;22,25,;22,26,;22,27,;22,28,;23,2,;23,3,;23,4,;23,5,;23,6,;23,7,;23,8,;23,9,;23,10,;23,11,;23,12,;23,13,;23,14,;23,15,;23,16,;23,17,;23,18,;23,19,;23,20,;23,21,;23,22,;23,23,;23,24,;23,25,;23,26,;23,27,;23,28,;24,2,;24,3,;24,4,;24,5,;24,6,;24,7,;24,8,;24,9,;24,10,;24,11,;24,12,;24,13,;24,14,;24,15,;24,16,;24,17,;24,18,;24,19,;24,20,;24,21,;24,22,;24,23,;24,24,;24,25,;24,26,;24,27,;24,28,;25,2,;25,3,;25,4,;25,5,;25,6,;25,7,;25,8,;25,9,;25,10,;25,11,;25,12,;25,13,;25,19,;25,20,;25,21,;25,22,;25,23,;25,24,;25,25,;25,26,;25,27,;25,28,;26,2,;26,3,;26,4,;26,5,;26,6,;26,7,;26,8,;26,9,;26,10,;26,11,;26,12,;26,13,;26,19,;26,20,;26,21,;26,22,;26,23,;26,24,;26,25,;26,26,;26,27,;26,28,;27,2,;27,3,;27,4,;27,5,;27,6,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;27,19,;27,20,;27,21,;27,22,;27,23,;27,24,;27,25,;27,26,;27,27,;27,28,;28,19,;28,20,;28,21,;28,22,;28,23,;28,24,;28,25,;28,26,;28,27,;28,28,;
0,301030;2,611723;2;409;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;28,2,;28,3,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;28,13,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,22,;29,23,;29,24,;29,25,;29,28,;29,28,;29,28,;28,2,;28,3,;28,4,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,2,;28,3,;28,4,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,13,;28,14,;28,15,;28,16,;29,19,;29,20,;29,21,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;29,28,;28,7,;28,7,;28,7,;
0,477121;2,604226;3;402;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2,7,;3,7,;4,7,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;7,7,;7,16,;7,17,;7,18,;7,19,;7,20,;7,21,;7,22,;8,7,;8,22,;8,23,;8,24,;8,25,;8,26,;8,27,;8,28,;9,4,;9,25,;9,26,;9,27,;9,28,;10,4,;11,4,;12,4,;12,5,;12,6,;12,7,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;14,22,;14,23,;14,24,;14,25,;14,26,;14,27,;14,28,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;15,22,;15,23,;15,24,;15,25,;15,26,;15,27,;15,28,;16,4,;16,5,;16,6,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;16,13,;16,14,;16,15,;16,16,;16,17,;16,18,;16,19,;16,20,;16,21,;16,22,;16,23,;16,24,;16,25,;16,26,;16,27,;16,28,;17,10,;17,11,;17,12,;17,13,;17,14,;17,15,;17,16,;17,17,;17,18,;17,19,;17,20,;17,21,;17,22,;17,23,;17,24,;17,25,;17,26,;17,27,;17,28,;18,13,;18,14,;18,15,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;18,28,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;19,28,;20,25,;20,26,;20,27,;20,28,;21,28,;22,4,;23,4,;23,5,;23,6,;23,7,;23,8,;23,9,;23,10,;24,2,;24,3,;24,4,;24,5,;24,6,;24,7,;24,8,;24,9,;24,10,;24,11,;24,12,;24,13,;24,14,;24,15,;24,16,;25,10,;25,11,;25,12,;25,13,;25,14,;25,15,;25,16,;25,17,;25,18,;25,19,;25,20,;25,21,;25,22,;26,10,;26,11,;26,12,;26,13,;26,14,;26,15,;26,16,;26,17,;26,18,;26,19,;26,20,;26,21,;26,22,;26,23,;26,24,;26,25,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;27,17,;27,18,;27,19,;27,20,;27,21,;27,22,;27,23,;27,24,;27,25,;27,26,;27,27,;27,28,;28,19,;28,20,;28,21,;28,22,;28,23,;28,24,;28,25,;28,26,;28,27,;28,28,;2,16,;3,16,;4,22,;4,23,;4,24,;4,25,;4,26,;4,27,;4,28,;5,28,;22,19,;17,13,;18,13,;20,25,;21,25,;23,7,;25,19,;25,20,;25,21,;25,22,;26,28,;2,13,;2,14,;2,15,;2,16,;2,17,;2,18,;2,19,;2,25,;3,13,;3,14,;3,15,;3,16,;3,17,;3,18,;3,19,;3,20,;3,21,;3,22,;3,23,;3,24,;3,25,;3,26,;3,27,;3,28,;4,19,;4,20,;4,21,;4,22,;4,23,;4,24,;4,25,;4,26,;4,27,;4,28,;5,25,;5,26,;5,27,;5,28,;9,7,;9,8,;9,9,;9,10,;10,10,;10,11,;10,12,;10,13,;10,14,;10,15,;10,16,;11,10,;11,16,;11,17,;11,18,;11,19,;12,16,;12,17,;12,18,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;13,4,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;13,28,;14,28,;18,10,;19,10,;20,19,;22,22,;25,13,;25,14,;25,15,;25,16,;26,2,;26,3,;26,4,;26,5,;26,6,;26,7,;26,8,;26,9,;26,10,;26,11,;26,12,;26,13,;26,14,;26,15,;26,16,;27,2,;27,3,;27,4,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;25,10,;26,10,;26,16,;27,4,;27,5,;27,6,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;27,19,;28,19,;
0,602060;2,551450;4;356;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;5,7,;5,8,;5,9,;5,10,;6,7,;7,7,;12,4,;24,10,;24,16,;25,16,;25,17,;25,18,;25,19,;26,19,;13,7,;13,8,;13,9,;13,10,;14,7,;14,8,;14,9,;14,10,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,16,;16,4,;16,5,;16,6,;16,7,;16,8,;16,9,;16,10,;16,16,;16,22,;16,23,;16,24,;16,25,;17,13,;17,14,;17,15,;17,16,;17,22,;17,23,;17,24,;17,25,;17,26,;17,27,;17,28,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;18,28,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;19,28,;20,25,;20,26,;20,27,;20,28,;21,28,;24,22,;22,10,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,14,;2,15,;2,16,;2,17,;2,18,;2,19,;2,20,;2,21,;2,22,;2,23,;2,24,;2,25,;2,26,;2,27,;2,28,;3,10,;3,11,;3,12,;3,13,;3,14,;3,15,;3,16,;3,17,;3,18,;3,19,;3,20,;3,21,;3,22,;3,23,;3,24,;3,25,;3,26,;3,27,;3,28,;4,19,;4,20,;4,21,;4,22,;4,23,;4,24,;4,25,;4,26,;4,27,;4,28,;5,22,;5,23,;5,24,;5,25,;5,26,;5,27,;5,28,;6,25,;6,26,;6,27,;6,28,;7,25,;10,13,;10,14,;10,15,;10,16,;11,4,;11,5,;11,6,;11,7,;11,13,;11,14,;11,15,;11,16,;11,17,;11,18,;11,19,;11,20,;11,21,;11,22,;11,23,;11,24,;11,25,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;12,17,;12,18,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;14,22,;14,23,;14,24,;14,25,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;15,22,;15,23,;15,24,;15,25,;16,4,;16,5,;16,6,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;16,13,;16,14,;16,15,;16,16,;16,17,;16,18,;16,19,;16,20,;16,21,;16,22,;16,23,;16,24,;16,25,;16,26,;16,27,;16,28,;17,4,;17,5,;17,6,;17,7,;17,8,;17,9,;17,10,;17,11,;17,12,;17,13,;17,14,;17,15,;17,16,;17,17,;17,18,;17,19,;17,20,;17,21,;17,22,;17,23,;17,24,;17,25,;17,26,;17,27,;17,28,;18,4,;18,5,;18,6,;18,7,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;18,28,;19,7,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;19,28,;20,19,;20,28,;21,19,;21,28,;22,16,;22,17,;22,18,;22,19,;27,22,;27,23,;27,24,;27,25,;22,4,;22,5,;22,6,;22,7,;23,4,;23,5,;23,6,;23,7,;23,8,;23,9,;23,10,;
0,698970;2,477121;5;300;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;5,7,;5,8,;5,9,;5,10,;6,7,;7,7,;12,4,;24,10,;24,16,;25,16,;25,17,;25,18,;25,19,;26,19,;27,10,;27,11,;27,12,;27,13,;2,10,;2,16,;3,16,;4,22,;4,23,;4,24,;4,25,;4,26,;4,27,;4,28,;5,28,;19,4,;20,7,;21,13,;22,10,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,14,;2,15,;2,16,;2,17,;2,18,;2,19,;2,20,;2,21,;2,22,;2,23,;2,24,;2,25,;2,26,;2,27,;2,28,;3,10,;3,11,;3,12,;3,13,;3,14,;3,15,;3,16,;3,17,;3,18,;3,19,;3,20,;3,21,;3,22,;3,23,;3,24,;3,25,;3,26,;3,27,;3,28,;4,19,;4,20,;4,21,;4,22,;4,23,;4,24,;4,25,;4,26,;4,27,;4,28,;5,22,;5,23,;5,24,;5,25,;5,26,;5,27,;5,28,;6,25,;6,26,;6,27,;6,28,;7,25,;10,13,;10,14,;10,15,;10,16,;11,4,;11,5,;11,6,;11,7,;11,13,;11,14,;11,15,;11,16,;11,17,;11,18,;11,19,;11,20,;11,21,;11,22,;11,23,;11,24,;11,25,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;12,17,;12,18,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;14,22,;14,23,;14,24,;14,25,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;15,22,;15,23,;15,24,;15,25,;16,4,;16,5,;16,6,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;16,13,;16,14,;16,15,;16,16,;16,17,;16,18,;16,19,;16,20,;16,21,;16,22,;16,23,;16,24,;16,25,;16,26,;16,27,;16,28,;17,4,;17,5,;17,6,;17,7,;17,8,;17,9,;17,10,;17,11,;17,12,;17,13,;17,14,;17,15,;17,16,;17,17,;17,18,;17,19,;17,20,;17,21,;17,22,;17,23,;17,24,;17,25,;17,26,;17,27,;17,28,;18,4,;18,5,;18,6,;18,7,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;18,28,;19,7,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;19,28,;20,19,;20,28,;21,19,;21,28,;22,19,;22,4,;22,5,;22,6,;22,7,;23,4,;23,5,;23,6,;23,7,;23,8,;23,9,;23,10,;6,7,;
0,778151;2,431364;6;270;198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,;4,19,;5,19,;7,7,;7,28,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,28,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;9,13,;9,14,;9,15,;9,16,;9,17,;9,18,;9,19,;9,28,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;10,13,;10,14,;10,15,;10,16,;10,17,;10,18,;10,19,;10,20,;10,21,;10,22,;10,28,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;11,17,;11,18,;11,19,;11,20,;11,21,;11,22,;11,23,;11,24,;11,25,;11,26,;11,27,;11,28,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;12,17,;12,18,;12,19,;12,28,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;15,4,;15,19,;15,25,;16,4,;16,25,;16,26,;16,27,;16,28,;17,4,;17,28,;18,4,;18,10,;18,28,;19,4,;19,5,;19,6,;19,7,;19,8,;19,9,;19,10,;19,11,;19,12,;19,13,;19,22,;19,28,;20,4,;20,5,;20,6,;20,7,;20,8,;20,9,;20,10,;20,11,;20,12,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;21,4,;21,5,;21,6,;21,7,;21,8,;21,9,;21,10,;21,19,;21,20,;21,21,;21,22,;21,23,;21,24,;21,25,;22,2,;22,3,;22,4,;22,5,;22,6,;22,7,;22,8,;22,9,;22,10,;22,19,;22,20,;22,21,;22,22,;22,23,;22,24,;22,25,;23,2,;23,3,;23,4,;23,5,;23,6,;23,7,;23,8,;23,9,;23,10,;23,19,;23,20,;23,21,;23,22,;23,23,;23,24,;23,25,;23,26,;23,27,;23,28,;24,2,;24,3,;24,4,;24,5,;24,6,;24,7,;24,8,;24,9,;24,10,;24,16,;24,22,;24,23,;24,24,;24,25,;24,26,;24,27,;24,28,;25,2,;25,3,;25,4,;25,5,;25,6,;25,7,;25,8,;25,9,;25,10,;25,16,;25,28,;26,2,;26,3,;26,4,;26,5,;26,6,;26,7,;26,8,;26,9,;26,10,;26,16,;27,2,;27,3,;27,4,;27,5,;27,6,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;28,19,;
0,845098;2,403121;7;253;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;21,7,;23,19,;9,28,;12,7,;13,7,;14,4,;14,5,;14,6,;14,7,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;15,13,;16,4,;16,5,;16,6,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;16,13,;17,4,;17,5,;17,6,;17,7,;17,13,;17,22,;17,23,;17,24,;17,25,;18,4,;18,5,;18,6,;18,7,;18,13,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;18,28,;19,13,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;19,28,;20,22,;20,23,;20,24,;20,25,;20,26,;20,27,;20,28,;21,22,;21,23,;21,24,;21,25,;21,26,;21,27,;21,28,;22,22,;23,4,;24,7,;24,8,;24,9,;24,10,;25,10,;25,16,;25,28,;26,25,;26,26,;26,27,;26,28,;2,13,;2,14,;2,15,;2,16,;2,17,;2,18,;2,19,;2,20,;2,21,;2,22,;2,23,;2,24,;2,25,;3,13,;3,14,;3,15,;3,16,;3,17,;3,18,;3,19,;3,20,;3,21,;3,22,;3,23,;3,24,;3,25,;3,26,;3,27,;3,28,;4,16,;4,17,;4,18,;4,19,;4,20,;4,21,;4,22,;4,23,;4,24,;4,25,;4,26,;4,27,;4,28,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;5,22,;5,23,;5,24,;5,25,;5,26,;5,27,;5,28,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;6,22,;6,28,;7,16,;7,17,;7,18,;7,19,;7,20,;7,21,;7,22,;8,16,;8,17,;8,18,;8,19,;8,20,;8,21,;8,22,;9,16,;9,17,;9,18,;9,19,;9,20,;9,21,;9,22,;10,13,;10,14,;10,15,;10,16,;10,17,;10,18,;10,19,;10,20,;10,21,;10,22,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;11,17,;11,18,;11,19,;11,20,;11,21,;11,22,;11,23,;11,24,;11,25,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;12,17,;12,18,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;12,28,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;13,28,;14,22,;14,23,;14,24,;14,25,;14,26,;14,27,;14,28,;15,28,;28,19,;28,20,;28,21,;28,22,;6,7,;7,7,;7,8,;7,9,;7,10,;8,7,;8,8,;8,9,;8,10,;9,7,;10,4,;11,4,;3,16,;6,7,;
