LogR;LogC;Rank;Counter;pattern;Images
0,000000;1,633468;1;43;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,4,;9,7,;6,4,;9,7,;6,4,;6,4,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;
0,301030;1,633468;2;43;0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,3,;9,6,;6,3,;9,6,;6,3,;6,3,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;
0,477121;1,633468;3;43;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;9,5,;6,2,;9,5,;6,2,;6,2,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;
0,602060;1,505150;4;32;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;9,7,;9,7,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;9,7,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;6,4,;
0,698970;1,505150;5;32;0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;9,6,;9,6,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;9,6,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;
0,778151;1,505150;6;32;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;9,5,;9,5,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;9,5,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;6,2,;
0,845098;1,491362;7;31;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;5,4,;8,7,;5,4,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;
0,903090;1,491362;8;31;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;5,3,;8,6,;5,3,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;
0,954243;1,491362;9;31;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;5,2,;8,5,;5,2,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;
1,000000;1,447158;10;28;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;8,7,;8,7,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;8,7,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;5,4,;
1,041393;1,447158;11;28;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;8,6,;8,6,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;8,6,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;
1,079181;1,447158;12;28;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;8,5,;8,5,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;8,5,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;
1,113943;1,361728;13;23;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;7,6,;7,6,;7,6,;7,6,;7,6,;7,6,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;
1,146128;1,361728;14;23;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;7,5,;7,5,;7,5,;7,5,;7,5,;7,5,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;
1,176091;1,342423;15;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;5,6,;2,3,;5,6,;2,3,;5,6,;2,3,;5,6,;2,3,;5,6,;2,3,;5,6,;2,3,;5,6,;2,3,;5,6,;
1,204120;1,342423;16;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;5,5,;2,2,;5,5,;2,2,;5,5,;2,2,;5,5,;2,2,;5,5,;2,2,;5,5,;2,2,;5,5,;2,2,;5,5,;
1,230449;1,255273;17;18;198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;3,3,;3,3,;3,3,;6,6,;3,3,;6,6,;3,3,;6,6,;3,3,;6,6,;3,3,;6,6,;3,3,;6,6,;3,3,;6,6,;3,3,;6,6,;
1,255273;1,255273;18;18;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;3,2,;3,2,;3,2,;6,5,;3,2,;6,5,;3,2,;6,5,;3,2,;6,5,;3,2,;6,5,;3,2,;6,5,;3,2,;6,5,;3,2,;6,5,;
1,278754;1,204120;19;16;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;7,6,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;
1,301030;1,204120;20;16;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;7,5,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;
1,322219;1,146128;21;14;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,4,;4,4,;3,4,;3,5,;3,6,;3,7,;3,4,;3,5,;3,6,;3,7,;3,4,;3,5,;3,6,;3,7,;
1,342423;1,079181;22;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2,4,;3,4,;3,5,;3,6,;3,7,;4,4,;4,5,;4,6,;4,7,;5,7,;6,7,;7,7,;
1,361728;1,079181;23;12;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2,4,;3,4,;3,5,;3,6,;3,7,;4,4,;4,5,;4,6,;4,7,;5,7,;6,7,;7,7,;
1,380211;1,079181;24;12;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2,4,;2,5,;2,6,;2,7,;3,4,;3,5,;3,6,;3,7,;4,7,;5,7,;6,7,;7,7,;
1,397940;1,079181;25;12;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2,4,;2,5,;2,6,;2,7,;3,4,;3,5,;3,6,;3,7,;4,7,;5,7,;6,7,;7,7,;
1,414973;1,041393;26;11;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2,4,;3,7,;7,7,;2,7,;3,4,;3,5,;3,6,;3,7,;4,4,;4,4,;4,4,;
1,431364;1,041393;27;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2,4,;3,4,;2,4,;2,4,;2,5,;2,6,;2,7,;2,4,;2,5,;2,6,;2,7,;
