LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,235528;1;172;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,;4,10,;4,10,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,10,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;
0,301030;2,143015;2;139;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;4,13,;4,14,;4,15,;4,16,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;
0,477121;2,060698;3;115;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,10,;8,10,;8,10,;8,10,;8,10,;8,11,;8,12,;8,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;7,16,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,10,;8,11,;8,12,;8,13,;
0,602060;2,004321;4;101;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;4,4,;3,13,;3,14,;3,15,;3,16,;4,4,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;
0,698970;1,863323;5;73;0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;5,4,;4,13,;4,14,;4,15,;4,16,;5,4,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;
0,778151;1,643453;6;44;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,;3,13,;3,14,;3,15,;3,16,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,4,;4,4,;4,4,;
0,845098;1,579784;7;38;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;7,16,;8,13,;7,16,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;
0,903090;1,556303;8;36;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;5,13,;6,13,;7,10,;7,11,;7,12,;7,13,;8,4,;6,7,;5,13,;5,14,;5,15,;5,16,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;7,13,;8,4,;
0,954243;1,518514;9;33;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,;3,12,;3,12,;3,12,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;4,3,;3,12,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;3,12,;3,12,;3,12,;3,12,;3,12,;3,12,;3,12,;3,12,;3,12,;3,12,;
1,000000;1,518514;10;33;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,;3,11,;3,11,;3,11,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;4,2,;3,11,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;3,11,;3,11,;3,11,;3,11,;3,11,;3,11,;3,11,;3,11,;3,11,;3,11,;
1,041393;1,505150;11;32;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;4,13,;4,14,;4,15,;4,16,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,4,;
1,079181;1,447158;12;28;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,7,;
1,113943;1,431364;13;27;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;5,13,;5,14,;5,15,;5,16,;6,4,;6,5,;6,6,;6,7,;6,13,;6,14,;6,15,;6,16,;8,4,;5,13,;5,14,;5,15,;5,16,;6,4,;6,5,;6,6,;6,7,;6,16,;7,4,;7,5,;7,6,;7,7,;8,4,;
1,146128;1,342423;14;22;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,;5,13,;5,14,;5,15,;5,16,;6,13,;6,14,;6,15,;6,16,;5,13,;5,14,;5,15,;5,16,;6,4,;6,5,;6,6,;6,7,;6,16,;7,4,;7,5,;7,6,;7,7,;8,4,;
1,176091;1,342423;15;22;0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;
1,204120;1,342423;16;22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;
1,230449;1,342423;17;22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,124,124,198,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;
1,255273;1,278754;18;19;0,0,0,0,0,0,0,0,0,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;
1,278754;1,278754;19;19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,255,124,198,255,124,198,255,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;3,13,;3,14,;3,15,;3,16,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;
1,301030;1,278754;20;19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,;3,12,;3,12,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;3,12,;3,12,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;
1,322219;1,278754;21;19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,;3,11,;3,11,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;3,11,;3,11,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;
1,342423;1,255273;22;18;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;8,16,;
1,361728;1,255273;23;18;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,;4,4,;4,5,;4,6,;4,7,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;4,4,;4,4,;4,5,;4,6,;4,7,;4,10,;
1,380211;1,230449;24;17;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,;8,5,;8,5,;7,14,;8,5,;7,14,;7,14,;7,14,;7,14,;8,5,;7,14,;7,14,;7,14,;7,14,;7,14,;7,14,;7,14,;7,14,;
1,397940;1,230449;25;17;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,;8,6,;8,6,;7,15,;8,6,;7,15,;7,15,;7,15,;7,15,;8,6,;7,15,;7,15,;7,15,;7,15,;7,15,;7,15,;7,15,;7,15,;
1,414973;1,230449;26;17;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;8,4,;5,13,;5,14,;5,15,;5,16,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;7,10,;7,11,;7,12,;7,13,;8,4,;
1,431364;1,230449;27;17;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;8,4,;5,13,;5,14,;5,15,;5,16,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;7,10,;7,11,;7,12,;7,13,;8,4,;
1,447158;1,230449;28;17;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;7,10,;6,4,;7,10,;6,4,;7,10,;6,4,;7,10,;6,4,;7,10,;6,4,;7,10,;6,4,;7,10,;6,4,;7,10,;6,4,;7,10,;
1,462398;1,204120;29;16;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;8,14,;
1,477121;1,204120;30;16;198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;8,15,;
1,491362;1,204120;31;16;0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;4,13,;5,4,;5,5,;5,6,;5,7,;4,13,;4,14,;4,15,;4,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;
1,505150;1,204120;32;16;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;5,3,;5,3,;4,12,;5,3,;4,12,;5,3,;4,12,;4,12,;4,12,;4,12,;5,3,;4,12,;5,3,;4,12,;5,3,;4,12,;
1,518514;1,204120;33;16;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,;5,2,;5,2,;4,11,;5,2,;4,11,;5,2,;4,11,;4,11,;4,11,;4,11,;5,2,;4,11,;5,2,;4,11,;5,2,;4,11,;
1,531479;1,204120;34;16;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,;3,16,;3,13,;4,7,;4,8,;4,9,;4,10,;4,4,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;4,4,;
1,544068;1,204120;35;16;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,;3,16,;3,13,;4,7,;4,8,;4,9,;4,10,;4,4,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;4,4,;
1,556303;1,146128;36;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,;3,13,;3,14,;3,15,;3,16,;4,7,;4,8,;4,9,;4,10,;4,4,;4,4,;4,5,;4,6,;4,7,;4,10,;
1,568202;1,113943;37;13;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;7,16,;8,10,;8,11,;8,12,;8,13,;7,16,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;
1,579784;1,113943;38;13;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;6,10,;6,10,;7,7,;6,10,;7,7,;6,10,;7,7,;6,10,;7,7,;6,10,;7,7,;6,10,;7,7,;
1,591065;1,079181;39;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;6,10,;6,11,;6,12,;6,13,;6,7,;7,10,;7,4,;7,5,;7,6,;7,7,;5,16,;7,4,;
1,602060;1,079181;40;12;198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;
1,612784;1,079181;41;12;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;
1,623249;1,079181;42;12;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;
1,633468;1,079181;43;12;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;8,2,;
1,643453;1,041393;44;11;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,;3,12,;3,12,;4,3,;3,12,;4,3,;3,12,;4,3,;4,3,;4,3,;4,3,;4,3,;
1,653213;1,041393;45;11;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,;3,11,;3,11,;4,2,;3,11,;4,2,;3,11,;4,2,;4,2,;4,2,;4,2,;4,2,;
