LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,570543;1;372;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;30,4,;31,16,;30,4,;30,5,;30,6,;30,7,;31,16,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;32,19,;30,7,;32,19,;30,7,;31,13,;31,14,;31,15,;31,16,;32,19,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;33,26,;33,27,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;30,4,;30,5,;30,6,;30,7,;31,10,;31,11,;31,12,;31,13,;31,14,;31,15,;31,16,;32,19,;32,20,;32,21,;32,22,;33,25,;
0,301030;2,559907;2;363;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;17,16,;17,17,;17,18,;17,19,;18,13,;18,14,;18,15,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;19,13,;19,14,;19,15,;19,16,;19,17,;19,18,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;22,20,;22,21,;22,22,;22,25,;22,26,;22,27,;23,25,;24,25,;25,19,;25,20,;25,21,;25,22,;25,23,;25,24,;25,25,;26,4,;26,19,;26,20,;26,21,;26,22,;27,22,;9,25,;9,26,;9,27,;10,25,;10,26,;10,27,;11,25,;12,19,;12,25,;26,13,;27,13,;28,7,;28,13,;28,25,;28,26,;28,27,;29,10,;29,11,;29,12,;29,13,;29,19,;29,25,;29,26,;29,27,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;25,7,;26,7,;26,8,;26,9,;26,10,;26,11,;26,12,;26,13,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;27,25,;27,26,;27,27,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;28,22,;28,23,;28,24,;28,25,;28,26,;28,27,;29,10,;29,11,;29,12,;29,13,;29,14,;29,15,;29,16,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;30,26,;30,27,;31,25,;20,13,;20,25,;20,26,;20,27,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;21,23,;21,24,;21,25,;21,26,;21,27,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;22,20,;22,21,;22,22,;22,23,;22,24,;22,25,;22,26,;22,27,;23,16,;23,17,;23,18,;23,19,;23,20,;23,21,;23,22,;23,23,;23,24,;23,25,;24,19,;24,20,;24,21,;24,22,;25,19,;12,25,;12,26,;12,27,;13,25,;14,25,;18,16,;18,17,;18,18,;18,19,;19,13,;19,14,;19,15,;19,16,;19,17,;19,18,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;20,23,;20,24,;20,25,;20,26,;20,27,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;21,23,;21,24,;21,25,;21,26,;21,27,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;22,20,;22,21,;22,22,;23,10,;23,11,;23,12,;23,13,;23,14,;23,15,;23,16,;23,17,;23,18,;23,19,;23,20,;23,21,;23,22,;24,16,;24,17,;24,18,;24,19,;24,20,;24,21,;24,22,;25,19,;25,20,;25,21,;25,22,;26,4,;26,19,;27,19,;10,22,;10,23,;10,24,;10,25,;10,26,;10,27,;11,22,;12,19,;12,20,;12,21,;12,22,;13,19,;13,20,;13,21,;13,22,;26,4,;27,4,;27,25,;28,25,;26,19,;7,25,;8,25,;9,25,;9,26,;9,27,;10,25,;10,26,;10,27,;12,19,;13,19,;29,25,;29,26,;29,27,;30,25,;30,26,;30,27,;31,25,;
0,477121;2,530200;3;339;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;30,16,;29,4,;29,5,;29,6,;29,7,;30,16,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;31,19,;31,20,;31,21,;31,22,;29,7,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;32,26,;32,27,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,4,;29,5,;29,6,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;29,7,;30,10,;30,11,;30,12,;30,13,;30,14,;30,15,;30,16,;31,19,;31,20,;31,21,;31,22,;32,25,;
0,602060;2,372912;4;236;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;28,7,;10,22,;10,23,;10,24,;10,25,;10,26,;10,27,;11,22,;11,23,;11,24,;11,25,;11,26,;11,27,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;18,13,;18,14,;18,15,;18,16,;19,13,;19,14,;19,15,;19,16,;20,13,;20,14,;20,15,;20,16,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;23,10,;23,11,;23,12,;23,13,;23,14,;23,15,;23,16,;24,7,;25,7,;27,22,;27,23,;27,24,;27,25,;27,26,;27,27,;28,22,;28,23,;28,24,;28,25,;28,26,;28,27,;21,25,;21,26,;21,27,;22,25,;22,26,;22,27,;23,25,;23,26,;23,27,;24,19,;25,19,;7,25,;25,22,;7,25,;7,26,;7,27,;8,25,;8,26,;8,27,;9,25,;9,26,;9,27,;10,25,;10,26,;10,27,;11,25,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;29,10,;29,19,;30,22,;20,22,;21,22,;19,16,;20,13,;20,14,;20,15,;20,16,;21,13,;21,14,;21,15,;21,16,;22,10,;22,11,;22,12,;22,13,;19,13,;20,13,;20,19,;20,20,;20,21,;20,22,;21,10,;21,11,;21,12,;21,13,;21,19,;22,19,;23,19,;24,19,;25,19,;26,10,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;27,25,;27,26,;27,27,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;28,25,;28,26,;28,27,;29,10,;29,11,;29,12,;29,13,;29,14,;29,15,;29,16,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;30,26,;30,27,;31,25,;12,25,;26,4,;11,22,;11,23,;11,24,;11,25,;11,26,;11,27,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;14,22,;14,23,;14,24,;14,25,;14,26,;14,27,;26,19,;27,19,;27,25,;28,25,;7,25,;8,25,;
0,698970;2,283301;5;192;0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,;7,25,;7,26,;7,27,;11,22,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;14,19,;14,20,;14,21,;14,22,;14,23,;14,24,;14,25,;14,26,;14,27,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;15,22,;15,23,;15,24,;15,25,;15,26,;15,27,;16,16,;16,17,;16,18,;16,19,;16,20,;16,21,;16,22,;16,23,;16,24,;16,25,;16,26,;16,27,;17,16,;17,17,;17,18,;17,19,;17,20,;17,21,;17,22,;17,23,;17,24,;17,25,;17,26,;17,27,;18,13,;18,14,;18,15,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;18,26,;18,27,;19,13,;19,14,;19,15,;19,16,;19,17,;19,18,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;20,23,;20,24,;20,25,;20,26,;20,27,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;22,20,;22,21,;22,22,;23,7,;23,8,;23,9,;23,10,;23,11,;23,12,;23,13,;23,14,;23,15,;23,16,;23,17,;23,18,;23,19,;23,20,;23,21,;23,22,;24,7,;24,8,;24,9,;24,10,;24,11,;24,12,;24,13,;24,14,;24,15,;24,16,;24,17,;24,18,;24,19,;24,20,;24,21,;24,22,;25,7,;25,8,;25,9,;25,10,;25,11,;25,12,;25,13,;25,14,;25,15,;25,16,;25,25,;25,26,;25,27,;26,4,;26,10,;26,11,;26,12,;26,13,;26,25,;26,26,;26,27,;28,22,;
0,778151;2,278754;6;190;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;25,22,;28,7,;28,13,;29,10,;29,11,;29,12,;29,13,;29,19,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;25,7,;26,7,;26,8,;26,9,;26,10,;26,11,;26,12,;26,13,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;27,25,;27,26,;27,27,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;28,22,;28,23,;28,24,;28,25,;28,26,;28,27,;29,10,;29,11,;29,12,;29,13,;29,14,;29,15,;29,16,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;30,26,;30,27,;31,25,;18,16,;20,13,;21,13,;21,19,;22,19,;23,19,;24,19,;25,19,;13,25,;14,25,;17,16,;18,16,;18,17,;18,18,;18,19,;18,20,;18,21,;18,22,;18,23,;18,24,;18,25,;19,16,;19,17,;19,18,;19,19,;19,20,;19,21,;19,22,;19,23,;19,24,;19,25,;19,26,;19,27,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;20,23,;20,24,;20,25,;20,26,;20,27,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;21,23,;21,24,;21,25,;21,26,;21,27,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;22,20,;22,21,;22,22,;23,13,;23,14,;23,15,;23,16,;23,17,;23,18,;23,19,;23,20,;23,21,;23,22,;24,19,;24,20,;24,21,;24,22,;25,19,;25,20,;25,21,;25,22,;26,19,;18,13,;18,14,;18,15,;18,16,;19,19,;20,22,;21,10,;22,10,;23,13,;26,4,;26,19,;26,20,;26,21,;26,22,;
0,845098;2,232996;7;171;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;10,22,;10,23,;10,24,;10,25,;10,26,;10,27,;11,22,;11,23,;11,24,;11,25,;11,26,;11,27,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;19,13,;20,13,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;22,10,;23,10,;24,7,;25,7,;25,22,;29,10,;29,19,;30,22,;20,22,;21,22,;19,16,;20,13,;20,14,;20,15,;20,16,;21,13,;21,14,;21,15,;21,16,;22,10,;22,11,;22,12,;22,13,;19,13,;20,13,;20,19,;20,20,;20,21,;20,22,;21,10,;21,11,;21,12,;21,13,;21,19,;22,19,;23,19,;24,19,;25,19,;26,10,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;27,25,;27,26,;27,27,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;28,25,;28,26,;28,27,;29,10,;29,11,;29,12,;29,13,;29,14,;29,15,;29,16,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;30,26,;30,27,;31,25,;12,25,;13,25,;14,25,;18,16,;19,16,;19,17,;19,18,;19,19,;19,20,;19,21,;19,22,;20,13,;20,14,;20,15,;20,16,;20,17,;20,18,;20,19,;20,20,;20,21,;20,22,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;21,17,;21,18,;21,19,;21,20,;21,21,;21,22,;22,10,;22,11,;22,12,;22,13,;22,14,;22,15,;22,16,;22,17,;22,18,;22,19,;23,13,;23,14,;23,15,;23,16,;7,25,;8,25,;
0,903090;2,161368;8;145;124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,;8,25,;8,26,;8,27,;9,25,;9,26,;9,27,;10,25,;10,26,;10,27,;11,22,;11,23,;11,24,;11,25,;11,26,;11,27,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;12,26,;12,27,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;13,26,;13,27,;14,19,;14,20,;14,21,;14,22,;14,23,;14,24,;14,25,;14,26,;14,27,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;15,22,;15,23,;15,24,;15,25,;15,26,;15,27,;16,19,;16,20,;16,21,;16,22,;16,23,;16,24,;16,25,;16,26,;16,27,;17,25,;17,26,;17,27,;18,25,;18,26,;18,27,;19,25,;19,26,;19,27,;20,25,;20,26,;20,27,;21,19,;21,20,;21,21,;21,22,;22,19,;22,20,;22,21,;22,22,;23,16,;23,17,;23,18,;23,19,;23,20,;23,21,;23,22,;24,13,;24,14,;24,15,;24,16,;24,17,;24,18,;24,19,;24,20,;24,21,;24,22,;25,7,;25,8,;25,9,;25,10,;25,11,;25,12,;25,13,;25,14,;25,15,;25,16,;25,25,;25,26,;25,27,;26,7,;26,8,;26,9,;26,10,;26,11,;26,12,;26,13,;26,25,;27,4,;27,5,;27,6,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;29,10,;29,11,;29,12,;29,13,;
0,954243;2,082785;9;121;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;19,13,;20,13,;21,10,;21,11,;21,12,;21,13,;21,14,;21,15,;21,16,;22,10,;23,10,;24,7,;25,7,;26,19,;27,19,;25,7,;20,19,;21,19,;18,16,;19,13,;19,14,;19,15,;19,16,;20,13,;20,14,;20,15,;20,16,;11,22,;12,19,;12,20,;12,21,;12,22,;12,23,;12,24,;12,25,;13,19,;13,20,;13,21,;13,22,;13,23,;13,24,;13,25,;14,19,;14,20,;14,21,;14,22,;15,19,;15,20,;15,21,;15,22,;16,19,;16,20,;16,21,;16,22,;17,19,;23,7,;24,7,;25,7,;26,7,;26,8,;26,9,;26,10,;27,7,;27,8,;27,9,;27,10,;27,11,;27,12,;27,13,;27,14,;27,15,;27,16,;27,25,;27,26,;27,27,;28,4,;28,5,;28,6,;28,7,;28,8,;28,9,;28,10,;28,11,;28,12,;28,13,;28,14,;28,15,;28,16,;28,25,;28,26,;28,27,;29,10,;29,11,;29,12,;29,13,;29,14,;29,15,;29,16,;29,22,;29,23,;29,24,;29,25,;29,26,;29,27,;30,19,;30,20,;30,21,;30,22,;30,23,;30,24,;30,25,;30,26,;30,27,;31,25,;17,22,;21,16,;22,19,;22,25,;22,26,;22,27,;21,13,;
1,000000;1,991226;10;98;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,;5,24,;8,21,;10,18,;16,12,;19,9,;21,6,;2,27,;8,21,;10,18,;16,12,;19,9,;21,6,;24,3,;2,27,;8,21,;10,18,;16,12,;19,9,;21,6,;24,3,;2,27,;8,21,;10,18,;16,12,;19,9,;21,6,;24,3,;2,27,;8,21,;10,18,;16,12,;19,9,;21,6,;24,3,;2,27,;5,24,;8,21,;10,18,;24,3,;2,27,;5,24,;10,18,;5,24,;10,18,;2,27,;8,21,;2,27,;5,24,;8,21,;10,18,;24,3,;2,27,;5,24,;10,18,;24,3,;2,27,;5,24,;10,18,;24,3,;2,27,;10,18,;24,3,;2,27,;10,18,;24,3,;2,27,;10,18,;24,3,;2,27,;24,3,;2,27,;2,27,;8,21,;19,9,;24,3,;2,27,;8,21,;19,9,;24,3,;2,27,;5,24,;8,21,;19,9,;24,3,;8,21,;10,18,;8,21,;10,18,;8,21,;10,18,;10,18,;13,15,;10,18,;13,15,;10,18,;13,15,;10,18,;13,15,;
