LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,513218;1;326;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;4,19,;4,20,;4,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,13,;6,14,;6,15,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;7,13,;7,14,;7,15,;7,16,;7,17,;7,18,;7,19,;7,20,;7,21,;8,19,;8,20,;8,21,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;10,7,;10,13,;11,7,;11,13,;11,14,;11,15,;11,16,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,19,;14,20,;14,21,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;4,19,;4,20,;4,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;7,13,;7,14,;7,15,;7,16,;7,17,;7,18,;7,19,;7,20,;7,21,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,14,;8,15,;8,16,;8,17,;8,18,;8,19,;8,20,;8,21,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;9,13,;9,14,;9,15,;9,16,;9,17,;9,18,;9,19,;9,20,;9,21,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;10,13,;10,14,;10,15,;10,16,;10,17,;10,18,;10,19,;10,20,;10,21,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;11,17,;11,18,;11,19,;11,20,;11,21,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;12,17,;12,18,;12,19,;12,20,;12,21,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,19,;6,20,;6,21,;13,19,;13,20,;13,21,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;9,13,;
0,301030;2,481443;2;303;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;4,19,;4,20,;4,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;7,19,;7,20,;7,21,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;14,13,;15,19,;10,7,;10,13,;11,7,;11,13,;11,14,;11,15,;11,16,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,19,;14,20,;14,21,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;4,19,;4,20,;4,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,10,;6,11,;6,12,;6,13,;6,14,;6,15,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;7,13,;7,14,;7,15,;7,16,;7,17,;7,18,;7,19,;7,20,;7,21,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,14,;8,15,;8,16,;8,17,;8,18,;8,19,;8,20,;8,21,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;9,13,;9,14,;9,15,;9,16,;9,17,;9,18,;9,19,;9,20,;9,21,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;10,13,;10,14,;10,15,;10,16,;10,17,;10,18,;10,19,;10,20,;10,21,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;11,17,;11,18,;11,19,;11,20,;11,21,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;12,17,;12,18,;12,19,;12,20,;12,21,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;5,19,;5,20,;5,21,;6,19,;6,20,;6,21,;13,19,;13,20,;13,21,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;
0,477121;2,222716;3;167;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;4,19,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,19,;14,20,;14,21,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;6,10,;10,4,;11,4,;12,4,;12,10,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;14,10,;14,11,;14,12,;14,13,;14,19,;15,19,;15,20,;15,21,;4,19,;4,20,;4,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;9,7,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;10,13,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;9,13,;10,19,;
0,602060;2,190332;4;155;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;4,19,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;10,4,;10,5,;10,6,;10,7,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,19,;14,10,;14,11,;14,12,;14,13,;14,19,;14,20,;14,21,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;14,13,;12,10,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;14,10,;14,11,;14,12,;14,13,;14,19,;15,19,;15,20,;15,21,;4,19,;4,20,;4,21,;5,16,;5,17,;5,18,;5,19,;5,20,;5,21,;6,16,;6,17,;6,18,;6,19,;6,20,;6,21,;9,7,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;10,13,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;12,14,;12,15,;12,16,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;13,14,;13,15,;13,16,;13,17,;13,18,;13,19,;13,20,;13,21,;14,10,;14,11,;14,12,;14,13,;14,14,;14,15,;14,16,;14,17,;14,18,;14,19,;14,20,;14,21,;15,13,;15,14,;15,15,;15,16,;15,17,;15,18,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;8,10,;
0,698970;2,167317;5;147;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;4,10,;5,7,;5,7,;5,7,;5,7,;5,7,;5,7,;2,19,;2,20,;2,21,;5,7,;2,19,;2,20,;2,21,;3,16,;5,7,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;4,10,;4,11,;4,12,;4,13,;5,7,;5,7,;3,16,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;
0,778151;2,143015;6;139;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;13,7,;13,8,;13,9,;13,10,;14,10,;10,7,;11,7,;11,8,;11,9,;11,10,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;13,7,;13,8,;13,9,;13,10,;14,10,;14,19,;14,20,;14,21,;15,19,;15,20,;15,21,;16,19,;16,20,;16,21,;6,10,;6,11,;6,12,;6,13,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;7,13,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;8,13,;8,14,;8,15,;8,16,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;9,13,;9,14,;9,15,;9,16,;9,17,;9,18,;9,19,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;10,13,;10,14,;10,15,;10,16,;10,17,;10,18,;10,19,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;11,13,;11,14,;11,15,;11,16,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,13,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,13,;14,10,;
0,845098;2,117271;7;131;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;6,7,;9,4,;5,10,;6,7,;6,7,;6,7,;6,7,;6,7,;6,7,;3,19,;6,7,;3,19,;6,7,;3,19,;4,16,;5,10,;5,11,;5,12,;5,13,;6,7,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;6,7,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;6,7,;9,4,;3,19,;4,16,;5,10,;5,11,;5,12,;5,13,;6,7,;5,10,;6,7,;6,7,;4,16,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;3,19,;3,20,;3,21,;4,16,;5,10,;5,11,;5,12,;5,13,;9,4,;
0,903090;2,049218;8;112;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;17,13,;17,13,;17,13,;17,13,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;17,13,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;14,4,;15,7,;16,10,;17,13,;17,14,;17,15,;17,16,;18,19,;
0,954243;2,017033;9;104;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;14,7,;15,10,;16,13,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;13,4,;14,7,;15,10,;16,13,;16,14,;16,15,;16,16,;17,19,;
1,000000;1,919078;10;83;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,;2,19,;2,20,;2,21,;3,16,;4,10,;8,4,;2,19,;3,16,;4,13,;8,4,;2,19,;2,20,;2,21,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;2,19,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;2,19,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;2,19,;3,16,;4,10,;4,11,;4,12,;4,13,;8,4,;2,19,;3,16,;4,10,;3,16,;4,10,;4,10,;8,4,;2,19,;2,20,;2,21,;3,16,;3,16,;3,16,;5,7,;3,16,;5,7,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;3,16,;4,10,;4,11,;4,12,;4,13,;5,7,;8,4,;2,19,;2,20,;2,21,;2,19,;2,20,;2,21,;2,19,;2,20,;2,21,;2,19,;2,20,;2,21,;
