LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,017033;1;104;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,7,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;
0,301030;1,806180;2;64;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,4,;3,5,;3,6,;3,7,;4,10,;4,11,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;8,4,;8,4,;9,7,;
0,477121;1,690196;3;49;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;5,3,;6,3,;7,3,;5,3,;6,3,;7,3,;5,3,;6,3,;7,3,;5,3,;6,3,;5,3,;6,3,;5,3,;6,3,;5,3,;6,3,;7,3,;5,3,;6,3,;7,3,;5,3,;6,3,;7,3,;5,3,;5,3,;5,3,;
0,602060;1,690196;4;49;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;5,2,;6,2,;7,2,;5,2,;6,2,;7,2,;5,2,;6,2,;7,2,;5,2,;6,2,;5,2,;6,2,;5,2,;6,2,;5,2,;6,2,;7,2,;5,2,;6,2,;7,2,;5,2,;6,2,;7,2,;5,2,;5,2,;5,2,;
0,698970;1,672098;5;47;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;
0,778151;1,602060;6;40;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2,4,;2,5,;2,6,;2,7,;3,10,;3,7,;3,8,;3,9,;3,10,;3,7,;3,8,;3,9,;3,10,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,4,;8,7,;8,7,;
0,845098;1,568202;7;37;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2,2,;2,3,;2,4,;3,10,;5,10,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;7,11,;8,4,;8,5,;8,6,;8,7,;8,8,;8,9,;8,10,;8,11,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;
0,903090;1,568202;8;37;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2,2,;2,3,;2,4,;3,10,;5,10,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;7,11,;8,4,;8,5,;8,6,;8,7,;8,8,;8,9,;8,10,;8,11,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;
0,954243;1,556303;9;36;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;10,4,;10,5,;10,6,;10,7,;10,4,;10,5,;10,6,;10,7,;10,4,;10,5,;10,6,;10,7,;
1,000000;1,556303;10;36;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;9,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;6,3,;7,3,;8,3,;9,3,;7,3,;8,3,;9,3,;7,3,;8,3,;9,3,;7,3,;8,3,;9,3,;7,3,;8,3,;9,3,;7,3,;8,3,;9,3,;7,3,;8,3,;9,3,;
1,041393;1,556303;11;36;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;9,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;6,2,;7,2,;8,2,;9,2,;7,2,;8,2,;9,2,;7,2,;8,2,;9,2,;7,2,;8,2,;9,2,;7,2,;8,2,;9,2,;7,2,;8,2,;9,2,;7,2,;8,2,;9,2,;
1,079181;1,518514;12;33;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;5,4,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;8,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;8,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;8,10,;
1,113943;1,462398;13;29;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;8,4,;8,5,;8,6,;8,7,;8,8,;8,9,;8,10,;7,7,;7,4,;7,10,;5,7,;6,10,;9,10,;9,11,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;7,11,;
1,146128;1,431364;14;27;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;4,10,;4,4,;4,5,;4,6,;4,7,;2,10,;4,7,;8,10,;5,4,;6,4,;6,10,;6,11,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;
1,176091;1,322219;15;21;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;8,10,;7,7,;7,7,;7,7,;8,10,;8,11,;8,10,;8,11,;6,4,;6,5,;6,6,;6,7,;6,4,;6,5,;6,6,;6,7,;6,4,;6,5,;6,6,;6,7,;6,4,;
1,204120;1,322219;16;21;255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;6,7,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;5,4,;8,4,;7,7,;3,7,;3,8,;3,9,;3,10,;6,7,;6,8,;6,9,;6,10,;7,4,;
1,230449;1,301030;17;20;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;6,4,;6,4,;6,5,;6,6,;6,7,;6,4,;6,5,;6,6,;6,7,;9,10,;6,4,;6,5,;6,6,;6,7,;9,10,;6,4,;6,5,;6,6,;6,7,;9,10,;
1,255273;1,278754;18;19;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2,2,;2,3,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;3,7,;7,10,;8,4,;8,5,;8,6,;8,7,;8,8,;8,9,;8,10,;
1,278754;1,255273;19;18;0,0,0,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;8,3,;9,3,;5,3,;6,3,;7,3,;
1,301030;1,255273;20;18;0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;8,2,;9,2,;5,2,;6,2,;7,2,;
1,322219;1,176091;21;15;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;6,4,;6,5,;6,6,;6,7,;8,10,;4,4,;2,10,;4,7,;
1,342423;1,176091;22;15;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,4,;10,5,;10,6,;10,7,;10,8,;10,9,;10,10,;10,11,;
1,361728;1,146128;23;14;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2,10,;2,7,;7,7,;6,4,;8,7,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;8,4,;2,7,;
1,380211;1,113943;24;13;255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;4,10,;4,4,;4,5,;4,6,;4,7,;
1,397940;1,113943;25;13;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;8,10,;5,4,;5,7,;6,4,;6,10,;6,11,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;
1,414973;1,113943;26;13;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,;2,4,;2,5,;2,6,;2,7,;3,7,;3,8,;3,9,;3,10,;3,11,;7,7,;8,7,;8,4,;2,7,;
1,431364;1,113943;27;13;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;
1,447158;1,113943;28;13;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;10,2,;
1,462398;1,079181;29;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;3,10,;7,4,;3,4,;3,5,;3,6,;3,7,;5,10,;7,4,;7,10,;5,4,;9,10,;9,4,;
1,477121;1,079181;30;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;4,10,;9,7,;8,10,;5,4,;3,7,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;
1,491362;1,079181;31;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;8,7,;4,4,;7,4,;2,7,;2,8,;2,9,;2,10,;5,7,;5,8,;5,9,;5,10,;9,4,;
1,505150;1,041393;32;11;255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;6,7,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;7,7,;7,4,;
1,518514;1,041393;33;11;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;5,7,;8,10,;9,10,;6,4,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;
1,531479;1,041393;34;11;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;4,7,;8,4,;9,7,;9,8,;9,9,;9,10,;4,4,;8,7,;8,8,;8,9,;8,10,;
