LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,267172;1;185;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,7,;
0,301030;2,117271;2;131;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;
0,477121;2,045323;3;111;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,13,;5,14,;5,15,;5,16,;5,13,;5,13,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,14,;5,15,;5,16,;
0,602060;1,491362;4;31;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,13,;2,4,;2,10,;3,4,;2,7,;3,7,;4,7,;
0,698970;1,491362;5;31;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,13,;2,4,;2,10,;3,4,;2,7,;3,7,;4,7,;
0,778151;1,278754;6;19;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2,7,;2,8,;2,9,;2,10,;3,7,;3,8,;3,9,;3,10,;3,16,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,14,;4,15,;4,16,;
0,845098;1,278754;7;19;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2,7,;2,8,;2,9,;2,10,;3,7,;3,8,;3,9,;3,10,;3,16,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;4,13,;4,14,;4,15,;4,16,;
0,903090;1,204120;8;16;255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;5,3,;
0,954243;1,204120;9;16;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;5,2,;
1,000000;1,204120;10;16;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2,10,;2,10,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;
1,041393;1,176091;11;15;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;4,3,;
1,079181;1,176091;12;15;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;4,2,;
1,113943;1,176091;13;15;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2,10,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;
1,146128;1,176091;14;15;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2,4,;2,10,;2,11,;2,12,;2,13,;2,14,;2,15,;2,16,;3,4,;3,13,;3,14,;3,15,;3,16,;4,4,;4,13,;
1,176091;1,176091;15;15;0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;
1,204120;1,176091;16;15;0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;
1,230449;1,146128;17;14;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;
1,255273;1,146128;18;14;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;
1,278754;1,079181;19;12;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,13,;5,7,;
1,301030;1,079181;20;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;5,13,;5,13,;5,7,;
1,322219;1,079181;21;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;5,4,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,13,;5,14,;5,15,;5,16,;
1,342423;1,041393;22;11;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,13,;5,14,;5,15,;5,16,;
