LogR;LogC;Rank;Counter;pattern;Images
0,000000;1,740363;1;55;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;11,5,;11,5,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;10,2,;11,5,;
0,301030;1,716003;2;52;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;9,2,;10,5,;
0,477121;1,698970;3;50;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;8,2,;9,5,;
0,602060;1,662758;4;46;0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;3,5,;3,5,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;3,5,;7,2,;7,2,;7,2,;7,2,;7,2,;7,2,;
0,698970;1,623249;5;42;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;2,5,;2,5,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;2,5,;6,2,;6,2,;
0,778151;1,612784;6;41;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;4,3,;4,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;4,3,;5,3,;
0,845098;1,612784;7;41;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;4,2,;4,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;4,2,;5,2,;
0,903090;1,414973;8;26;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;9,4,;
0,954243;1,414973;9;26;255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;9,3,;
1,000000;1,414973;10;26;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;10,4,;
1,041393;1,414973;11;26;0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;10,3,;
1,079181;1,397940;12;25;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;8,3,;
1,113943;1,380211;13;24;0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;7,3,;
1,146128;1,342423;14;22;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;3,4,;
1,176091;1,342423;15;22;0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;3,3,;
1,204120;1,342423;16;22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;3,2,;
1,230449;1,342423;17;22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;2,4,;
1,255273;1,342423;18;22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;2,3,;
1,278754;1,342423;19;22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;2,2,;
1,301030;1,301030;20;20;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;6,3,;
1,322219;1,079181;21;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;4,4,;4,5,;5,4,;6,4,;7,4,;8,4,;8,5,;7,4,;7,5,;8,4,;8,5,;4,4,;
