LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,100371;1;126;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;6,10,;6,11,;6,12,;7,2,;7,3,;7,4,;7,5,;7,6,;7,7,;6,10,;6,11,;6,12,;7,2,;7,3,;7,4,;7,5,;7,6,;7,7,;6,10,;6,11,;6,12,;7,2,;7,3,;7,4,;7,5,;7,6,;7,7,;6,10,;6,11,;6,12,;7,4,;7,5,;7,6,;7,7,;6,10,;6,11,;6,12,;7,4,;6,10,;6,11,;6,12,;7,4,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;7,4,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;7,4,;6,7,;8,10,;8,10,;8,11,;8,12,;2,10,;3,4,;3,4,;3,4,;3,5,;3,6,;3,7,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;10,4,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;10,4,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;10,4,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;10,4,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;
0,301030;2,075547;2;119;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,10,;3,10,;7,10,;7,11,;7,12,;7,10,;7,11,;7,12,;7,10,;7,11,;7,12,;8,7,;7,10,;7,11,;7,12,;8,7,;7,10,;7,11,;7,12,;8,4,;7,10,;7,11,;7,12,;8,4,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;8,4,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;8,4,;7,7,;9,10,;9,10,;9,11,;9,12,;3,10,;4,4,;3,7,;4,4,;3,7,;4,4,;4,5,;4,6,;4,7,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;11,4,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;11,4,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;11,4,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;11,4,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;
0,477121;1,949390;3;89;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;14,2,;14,3,;14,4,;14,5,;14,6,;14,7,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;17,7,;17,8,;17,9,;17,10,;17,11,;17,12,;18,7,;18,8,;18,9,;18,10,;18,11,;18,12,;19,10,;19,11,;19,12,;4,10,;4,11,;4,12,;2,4,;2,5,;2,6,;2,7,;8,2,;8,3,;8,4,;9,2,;9,3,;9,4,;10,2,;10,3,;10,4,;10,10,;10,11,;10,12,;11,2,;11,3,;11,4,;11,5,;11,6,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;12,2,;12,3,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;13,2,;13,3,;13,4,;14,2,;14,3,;14,4,;15,2,;15,3,;15,4,;16,2,;16,3,;16,4,;17,2,;17,3,;17,4,;
0,602060;1,924279;4;84;0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,12,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;8,4,;8,5,;8,6,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;11,10,;11,11,;11,12,;12,10,;12,11,;12,12,;
0,698970;1,924279;5;84;0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,12,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;7,4,;7,5,;7,6,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;8,4,;8,5,;8,6,;8,7,;8,8,;8,9,;8,10,;8,11,;8,12,;9,4,;9,5,;9,6,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;11,10,;11,11,;11,12,;12,10,;12,11,;12,12,;
0,778151;1,903090;6;80;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;12,4,;12,5,;12,6,;12,7,;9,7,;10,7,;12,10,;10,4,;12,10,;12,11,;12,12,;10,2,;10,3,;10,4,;12,10,;12,11,;12,12,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;6,10,;6,10,;6,11,;6,12,;5,7,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,10,;5,10,;5,10,;6,7,;7,4,;5,10,;6,7,;5,10,;6,7,;5,10,;5,11,;5,12,;6,4,;6,5,;6,6,;6,7,;12,4,;17,4,;20,7,;5,10,;5,11,;5,12,;6,4,;6,5,;6,6,;6,7,;12,4,;17,4,;20,7,;5,10,;5,11,;5,12,;6,4,;6,5,;6,6,;6,7,;12,4,;17,4,;20,7,;
0,845098;1,851258;7;71;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;4,4,;4,5,;4,6,;4,7,;14,4,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;16,7,;16,8,;16,9,;16,10,;17,7,;17,8,;17,9,;17,10,;18,10,;11,4,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;15,10,;15,11,;15,12,;17,4,;11,2,;11,3,;11,4,;12,2,;12,3,;12,4,;13,2,;13,3,;13,4,;14,4,;14,5,;14,6,;14,7,;15,7,;16,7,;17,7,;18,7,;18,8,;18,9,;18,10,;19,7,;19,8,;19,9,;19,10,;20,7,;20,8,;20,9,;20,10,;20,11,;20,12,;
0,903090;1,806180;8;64;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;18,7,;20,4,;20,10,;20,11,;20,12,;18,7,;20,4,;20,10,;20,11,;20,12,;18,7,;20,4,;20,10,;20,11,;20,12,;20,10,;20,10,;13,2,;13,3,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;13,2,;13,3,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;14,4,;14,5,;14,6,;14,7,;14,4,;14,5,;14,6,;14,7,;14,4,;14,5,;14,6,;14,7,;15,10,;7,10,;7,11,;7,12,;
0,954243;1,792392;9;62;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,;2,10,;2,11,;2,12,;3,10,;3,11,;3,12,;4,10,;18,4,;5,4,;5,5,;5,6,;5,7,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;7,7,;7,8,;7,9,;7,10,;7,11,;7,12,;8,10,;8,11,;8,12,;9,10,;9,11,;9,12,;10,10,;10,11,;10,12,;11,10,;11,11,;11,12,;12,10,;11,4,;12,4,;13,4,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;16,4,;
1,000000;1,778151;10;60;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;4,4,;4,5,;4,6,;4,7,;14,4,;15,4,;15,5,;15,6,;15,7,;15,8,;15,9,;15,10,;16,7,;16,8,;16,9,;16,10,;17,7,;17,8,;17,9,;17,10,;18,10,;8,10,;9,10,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;17,4,;11,2,;11,3,;11,4,;12,2,;12,3,;12,4,;17,7,;18,7,;18,8,;18,9,;18,10,;19,7,;19,8,;19,9,;19,10,;20,7,;20,8,;20,9,;20,10,;20,11,;20,12,;
1,041393;1,778151;11;60;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;17,4,;17,5,;17,6,;17,7,;19,10,;19,11,;19,12,;17,4,;17,5,;17,6,;17,7,;19,10,;19,11,;19,12,;17,4,;17,5,;17,6,;17,7,;19,10,;19,11,;19,12,;19,10,;19,10,;12,2,;12,3,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;12,2,;12,3,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;13,2,;13,3,;13,4,;13,2,;13,3,;13,4,;13,2,;13,3,;13,4,;13,2,;13,3,;13,4,;14,10,;13,4,;7,7,;
1,079181;1,755875;12;57;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;14,2,;14,3,;14,4,;14,5,;14,6,;14,7,;15,7,;15,8,;15,9,;15,10,;15,11,;15,12,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;17,7,;17,8,;17,9,;17,10,;17,11,;17,12,;18,7,;18,8,;18,9,;18,10,;18,11,;18,12,;19,10,;19,11,;19,12,;4,10,;4,11,;4,12,;2,4,;8,2,;8,3,;8,4,;9,2,;9,3,;9,4,;10,2,;10,3,;10,4,;9,7,;10,7,;10,8,;10,9,;10,10,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;
1,113943;1,716003;13;52;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;14,4,;3,4,;3,10,;16,2,;16,3,;16,4,;20,4,;20,5,;20,6,;20,7,;3,7,;4,4,;4,5,;4,6,;4,7,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,11,;6,12,;7,10,;7,11,;7,12,;8,7,;9,10,;10,7,;3,10,;4,4,;4,5,;4,6,;4,7,;17,7,;17,8,;17,9,;17,10,;3,10,;3,11,;3,12,;4,7,;4,10,;11,4,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;
1,146128;1,681241;14;48;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;13,4,;13,5,;13,6,;13,7,;9,2,;9,3,;9,4,;9,2,;9,3,;9,4,;10,7,;11,4,;11,2,;11,3,;11,4,;13,10,;13,10,;7,10,;7,10,;7,11,;7,12,;6,7,;6,4,;6,5,;6,6,;6,7,;6,10,;6,10,;6,10,;7,7,;6,10,;7,4,;7,5,;7,6,;7,7,;20,4,;6,10,;7,4,;7,5,;7,6,;7,7,;20,4,;6,10,;7,4,;7,5,;7,6,;7,7,;20,4,;
1,176091;1,662758;15;46;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;18,7,;20,4,;12,2,;12,3,;12,4,;12,5,;12,6,;12,7,;13,10,;13,11,;13,12,;17,4,;12,10,;12,11,;12,12,;9,4,;11,7,;11,8,;11,9,;11,10,;11,11,;11,12,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;8,10,;8,11,;8,12,;9,4,;7,7,;4,10,;5,7,;6,4,;19,7,;20,10,;20,11,;20,12,;5,4,;20,4,;6,4,;12,4,;17,4,;20,7,;
1,204120;1,612784;16;41;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;15,2,;15,3,;15,4,;19,4,;19,5,;19,6,;19,7,;20,10,;20,11,;20,12,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;7,4,;7,5,;7,6,;7,7,;8,10,;9,7,;2,10,;3,4,;3,5,;3,6,;3,7,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;16,7,;16,8,;16,9,;16,10,;18,4,;
1,230449;1,602060;17;40;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;18,7,;19,4,;19,10,;19,11,;19,12,;18,7,;20,4,;8,10,;8,11,;8,12,;9,10,;9,11,;9,12,;9,7,;11,10,;9,4,;10,7,;2,10,;9,2,;9,3,;9,4,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;16,10,;16,11,;16,12,;18,4,;4,10,;19,7,;20,10,;20,11,;20,12,;5,4,;5,5,;5,6,;5,7,;
1,255273;1,518514;18;33;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;14,4,;8,7,;7,10,;7,11,;7,12,;8,4,;7,2,;7,3,;7,4,;7,5,;7,6,;7,7,;2,4,;2,5,;2,6,;2,7,;14,10,;14,11,;14,12,;16,4,;4,7,;3,10,;3,11,;3,12,;
1,278754;1,462398;19;29;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;13,2,;13,3,;13,4,;13,5,;13,6,;13,7,;14,10,;14,11,;14,12,;18,4,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;7,10,;8,7,;5,10,;6,7,;7,4,;15,7,;15,8,;15,9,;15,10,;20,4,;20,5,;20,6,;20,7,;
1,301030;1,462398;20;29;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;13,4,;14,7,;13,4,;14,7,;13,4,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;20,7,;16,4,;20,7,;20,8,;20,9,;20,10,;20,11,;20,12,;16,4,;20,7,;20,8,;20,9,;20,10,;16,4,;17,10,;17,11,;17,12,;20,7,;
1,322219;1,414973;21;26;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;15,2,;15,3,;15,4,;19,4,;19,5,;19,6,;19,7,;20,10,;20,11,;20,12,;2,10,;2,11,;2,12,;3,4,;3,5,;3,6,;3,7,;5,10,;5,11,;5,12,;2,10,;8,10,;12,7,;12,8,;12,9,;12,10,;
1,342423;1,414973;22;26;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;12,4,;13,7,;12,4,;13,7,;12,4,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;19,7,;15,4,;19,7,;15,4,;16,10,;16,11,;16,12,;19,7,;15,4,;16,7,;16,8,;16,9,;16,10,;16,11,;16,12,;
1,361728;1,397940;23;25;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;20,4,;20,10,;20,11,;20,12,;10,10,;10,11,;10,12,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;10,2,;10,3,;10,4,;13,7,;17,10,;19,4,;20,4,;20,5,;20,6,;20,7,;6,4,;
1,380211;1,380211;24;24;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;15,2,;15,3,;15,4,;19,4,;19,5,;19,6,;19,7,;20,10,;20,11,;20,12,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,11,;5,12,;9,7,;12,7,;12,8,;12,9,;12,10,;
1,397940;1,342423;25;22;124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;6,10,;7,4,;7,5,;7,6,;7,7,;7,10,;11,10,;20,7,;14,2,;14,3,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;18,10,;15,10,;18,7,;
1,414973;1,322219;26;21;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;16,2,;16,3,;16,4,;20,4,;20,5,;20,6,;20,7,;3,10,;3,11,;3,12,;4,4,;4,5,;4,6,;4,7,;6,4,;6,5,;6,6,;6,7,;8,7,;9,4,;9,10,;
1,431364;1,322219;27;21;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;4,4,;4,5,;4,6,;4,7,;5,4,;5,5,;5,6,;5,7,;2,10,;2,11,;2,12,;3,10,;3,11,;3,12,;10,4,;11,4,;11,5,;11,6,;11,7,;12,7,;8,10,;
1,447158;1,301030;28;20;255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;3,10,;7,10,;7,11,;7,12,;9,10,;3,10,;4,4,;4,4,;4,5,;4,6,;4,7,;4,10,;11,4,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;
1,462398;1,301030;29;20;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;12,4,;12,5,;12,6,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;5,10,;5,11,;5,12,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;15,4,;20,4,;
1,477121;1,301030;30;20;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,;17,4,;17,5,;17,6,;17,7,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;12,2,;12,3,;12,4,;12,5,;12,6,;12,7,;18,4,;18,10,;14,10,;13,4,;
1,491362;1,301030;31;20;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;2,7,;4,10,;8,4,;8,10,;8,11,;8,12,;9,7,;12,10,;16,4,;20,7,;20,8,;20,9,;20,10,;19,7,;15,2,;15,3,;15,4,;19,10,;16,10,;16,7,;
1,505150;1,278754;32;19;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;13,4,;14,7,;14,8,;14,9,;14,10,;5,4,;5,5,;5,6,;5,7,;17,2,;17,3,;17,4,;20,4,;20,10,;16,4,;17,10,;17,11,;17,12,;20,7,;
1,518514;1,230449;33;17;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,;12,2,;12,3,;12,4,;12,5,;12,6,;12,7,;12,10,;12,11,;12,12,;9,4,;6,10,;5,7,;5,4,;6,4,;12,4,;17,4,;20,7,;
1,531479;1,230449;34;17;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,;9,10,;9,11,;9,12,;9,7,;9,4,;10,7,;9,4,;12,7,;12,8,;12,9,;12,10,;12,11,;12,12,;5,4,;5,5,;5,6,;5,7,;
1,544068;1,230449;35;17;124,198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;7,4,;7,5,;7,6,;7,7,;14,2,;14,3,;14,4,;14,5,;14,6,;14,7,;14,8,;14,9,;14,10,;14,11,;14,12,;15,10,;18,7,;
1,556303;1,230449;36;17;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,;16,7,;16,8,;16,9,;16,10,;19,10,;19,11,;19,12,;16,4,;19,4,;20,7,;8,10,;8,11,;8,12,;12,7,;12,8,;12,9,;12,10,;
1,568202;1,204120;37;16;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;16,2,;16,3,;16,4,;20,4,;20,5,;20,6,;20,7,;4,4,;4,5,;4,6,;4,7,;6,4,;6,5,;6,6,;6,7,;10,7,;
1,579784;1,176091;38;15;198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;7,9,;7,9,;7,9,;7,9,;7,6,;7,6,;3,6,;3,12,;11,3,;3,12,;11,3,;3,12,;11,3,;3,12,;11,3,;
1,591065;1,176091;39;15;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,;7,8,;7,8,;7,8,;7,8,;7,5,;7,5,;3,5,;3,11,;11,2,;3,11,;11,2,;3,11,;11,2,;3,11,;11,2,;
1,602060;1,176091;40;15;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,;6,9,;6,9,;6,9,;6,9,;6,6,;6,6,;3,3,;2,12,;10,3,;2,12,;10,3,;2,12,;10,3,;2,12,;10,3,;
1,612784;1,176091;41;15;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,;6,8,;6,8,;6,8,;6,8,;6,5,;6,5,;3,2,;2,11,;10,2,;2,11,;10,2,;2,11,;10,2,;2,11,;10,2,;
1,623249;1,176091;42;15;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;16,7,;16,8,;16,9,;16,10,;19,10,;19,11,;19,12,;16,4,;19,4,;20,7,;8,10,;12,7,;12,8,;12,9,;12,10,;
1,633468;1,146128;43;14;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;9,2,;9,3,;9,4,;10,7,;12,10,;10,4,;5,10,;6,7,;
1,643453;1,146128;44;14;198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,;13,2,;13,3,;13,4,;13,5,;13,6,;13,7,;13,8,;13,9,;13,10,;13,11,;13,12,;14,10,;18,7,;14,7,;
1,653213;1,113943;45;13;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,;6,8,;6,8,;4,11,;5,8,;6,5,;5,8,;5,8,;5,8,;6,2,;5,8,;6,2,;5,8,;6,2,;
1,662758;1,113943;46;13;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,;6,9,;6,9,;4,12,;5,9,;6,6,;5,9,;5,9,;5,9,;6,3,;5,9,;6,3,;5,9,;6,3,;
1,672098;1,113943;47;13;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;3,4,;3,5,;3,6,;3,7,;6,10,;6,11,;6,12,;2,10,;3,10,;13,7,;13,8,;13,9,;13,10,;
1,681241;1,113943;48;13;255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,;8,10,;8,11,;8,12,;9,10,;9,11,;9,12,;10,10,;10,11,;10,12,;11,10,;11,11,;11,12,;12,10,;
1,690196;1,113943;49;13;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,;5,4,;5,5,;5,6,;5,7,;16,4,;14,7,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;10,4,;
1,698970;1,113943;50;13;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;17,7,;3,2,;3,3,;3,4,;3,5,;3,6,;3,7,;12,2,;12,3,;12,4,;18,4,;18,10,;18,7,;
1,707570;1,079181;51;12;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;13,10,;13,11,;13,12,;9,4,;9,7,;9,8,;9,9,;9,10,;9,11,;9,12,;6,4,;20,4,;
1,716003;1,079181;52;12;255,255,255,255,255,255,255,255,255,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;2,2,;2,3,;2,4,;3,7,;3,8,;3,9,;3,10,;3,11,;3,12,;20,10,;20,11,;20,12,;
1,724276;1,079181;53;12;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;14,10,;14,11,;14,12,;18,4,;10,7,;10,8,;10,9,;10,10,;10,11,;10,12,;8,7,;7,4,;
1,732394;1,079181;54;12;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;10,2,;10,3,;10,4,;11,4,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;19,4,;
1,740363;1,079181;55;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;6,10,;6,11,;6,12,;3,4,;3,5,;3,6,;3,7,;3,10,;13,7,;13,8,;13,9,;13,10,;
1,748188;1,079181;56;12;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;16,7,;16,8,;16,9,;16,10,;19,10,;19,11,;19,12,;16,2,;16,3,;16,4,;19,4,;20,7,;
1,755875;1,079181;57;12;124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,;2,10,;2,11,;2,12,;3,10,;3,11,;3,12,;10,4,;11,4,;11,5,;11,6,;11,7,;12,7,;
1,763428;1,041393;58;11;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,;18,9,;16,3,;18,9,;9,9,;9,6,;9,3,;10,9,;2,12,;8,3,;9,6,;19,9,;
1,770852;1,041393;59;11;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,;18,8,;16,2,;18,8,;9,8,;9,5,;9,2,;10,8,;2,11,;8,2,;9,5,;19,8,;
1,778151;1,041393;60;11;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;10,9,;15,3,;15,3,;17,6,;20,9,;15,3,;17,6,;20,9,;15,3,;17,6,;20,9,;
1,785330;1,041393;61;11;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;10,8,;15,2,;15,2,;17,5,;20,8,;15,2,;17,5,;20,8,;15,2,;17,5,;20,8,;
