LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,120574;1;132;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,4,;6,5,;6,6,;6,7,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;
0,301030;1,968483;2;93;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,2,;5,3,;5,4,;5,2,;5,3,;5,4,;5,2,;5,3,;5,4,;5,2,;5,3,;5,4,;5,7,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;
0,477121;1,954243;3;90;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,2,;6,3,;6,4,;
0,602060;1,838849;4;69;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;
0,698970;1,462398;5;29;0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;3,11,;3,12,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;
0,778151;1,447158;6;28;198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;
0,845098;1,397940;7;25;198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;
0,903090;1,342423;8;22;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;2,4,;2,5,;2,6,;2,7,;3,4,;3,5,;3,6,;3,7,;3,8,;3,9,;3,10,;4,2,;4,3,;4,4,;4,5,;4,6,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;
0,954243;1,342423;9;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;3,4,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;3,4,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;3,4,;4,7,;4,8,;4,9,;4,10,;4,11,;4,12,;3,4,;
1,000000;1,322219;10;21;255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;
1,041393;1,278754;11;19;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,4,;
1,079181;1,204120;12;16;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;5,2,;5,3,;5,4,;5,4,;
1,113943;1,146128;13;14;255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;6,2,;6,3,;6,4,;6,5,;6,6,;6,7,;6,8,;6,9,;6,10,;6,2,;6,3,;6,4,;6,10,;6,7,;
1,146128;1,146128;14;14;124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,;2,4,;2,10,;2,11,;2,12,;3,4,;3,10,;3,11,;3,12,;4,2,;4,3,;4,4,;4,10,;4,11,;4,12,;
1,176091;1,146128;15;14;0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;7,12,;
1,204120;1,146128;16;14;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;7,11,;
1,230449;1,079181;17;12;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,;5,2,;5,3,;5,4,;5,5,;5,6,;5,7,;5,8,;5,9,;5,10,;5,2,;5,3,;5,4,;
1,255273;1,079181;18;12;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;5,7,;5,8,;5,9,;5,10,;
1,278754;1,041393;19;11;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2,4,;2,10,;2,11,;2,12,;3,4,;3,10,;3,11,;3,12,;4,10,;4,11,;4,12,;
1,301030;1,041393;20;11;198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,;2,4,;2,10,;2,11,;2,12,;3,4,;3,10,;3,11,;3,12,;4,10,;4,11,;4,12,;
