LogR;LogC;Rank;Counter;pattern;Images
0,000000;2,201397;1;159;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2,4,;2,13,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,10,;2,11,;2,12,;2,13,;2,4,;2,13,;2,7,;2,8,;2,9,;2,10,;2,4,;2,10,;2,11,;2,12,;2,13,;2,4,;2,10,;2,11,;2,12,;2,13,;2,4,;2,10,;2,11,;2,12,;2,13,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;
0,301030;2,056905;2;114;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;6,16,;7,19,;7,20,;3,4,;5,13,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;3,4,;4,10,;5,13,;3,4,;4,10,;5,13,;6,16,;3,4,;6,16,;7,19,;7,20,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;3,4,;3,4,;3,4,;4,7,;4,8,;4,9,;4,10,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;
0,477121;2,021189;3;105;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;4,4,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;6,13,;7,16,;5,10,;6,13,;7,16,;4,4,;4,4,;4,4,;4,4,;5,7,;5,8,;5,9,;5,10,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;
0,602060;1,973128;4;94;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2,7,;2,8,;2,9,;2,10,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,7,;2,8,;2,9,;2,10,;2,10,;2,4,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;2,11,;2,12,;2,13,;3,19,;3,20,;2,7,;2,8,;2,9,;2,10,;3,19,;2,7,;2,7,;2,8,;2,9,;2,10,;3,19,;2,4,;2,5,;2,6,;2,7,;2,8,;2,9,;2,10,;3,19,;3,20,;2,7,;2,8,;2,9,;2,10,;3,19,;3,20,;2,7,;2,8,;2,9,;2,10,;3,19,;3,20,;2,7,;2,8,;2,9,;2,10,;3,19,;3,20,;2,7,;2,8,;2,9,;2,10,;3,19,;3,20,;3,19,;
0,698970;1,968483;5;93;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;4,7,;4,8,;4,9,;4,10,;5,13,;7,19,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;4,7,;4,8,;4,9,;4,10,;5,13,;4,10,;3,4,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;4,7,;4,8,;4,9,;4,10,;5,13,;6,16,;7,19,;7,20,;7,19,;
0,778151;1,908485;6;81;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;5,7,;5,8,;5,9,;5,10,;6,13,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;5,10,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;4,4,;5,7,;5,8,;5,9,;5,10,;6,13,;7,16,;
0,845098;1,819544;7;66;198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;7,18,;3,3,;5,12,;3,3,;4,6,;5,12,;3,3,;5,12,;3,3,;5,12,;6,15,;3,3,;6,15,;7,18,;5,12,;6,15,;7,18,;3,3,;3,3,;3,3,;3,3,;4,6,;3,3,;4,6,;5,12,;6,15,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;3,3,;4,6,;5,12,;6,15,;7,18,;
0,903090;1,819544;8;66;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;7,17,;3,2,;5,11,;3,2,;4,5,;5,11,;3,2,;5,11,;3,2,;5,11,;6,14,;3,2,;6,14,;7,17,;5,11,;6,14,;7,17,;3,2,;3,2,;3,2,;3,2,;4,5,;3,2,;4,5,;5,11,;6,14,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;3,2,;4,5,;5,11,;6,14,;7,17,;
0,954243;1,792392;9;62;0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;4,3,;7,15,;4,3,;5,6,;6,12,;4,3,;5,6,;6,12,;4,3,;5,6,;6,12,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;6,12,;7,15,;4,3,;4,3,;4,3,;4,3,;5,6,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;4,3,;5,6,;6,12,;7,15,;
1,000000;1,792392;10;62;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;4,2,;7,14,;4,2,;5,5,;6,11,;4,2,;5,5,;6,11,;4,2,;5,5,;6,11,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;6,11,;7,14,;4,2,;4,2,;4,2,;4,2,;5,5,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;4,2,;5,5,;6,11,;7,14,;
